Date,Stock,Sector,Country,Employess,Float,Io,Short_ratio,Prev_close,premarket_high,premarket_time_high,premarket_vol_high,premarket_vol_cum_high,premarket_low,premarket_time_low,premarket_volume,Open_price,firsthour_high,firsthour_high_time,firsthour_vol_high,firsthour_vol_cum_high,firsthour_low,firsthour_low_time,firsthour_vol_low,firsthour_vol_cum_low,firsthour_volume,morning_high,morning_high_time,morning_vol_high,morning_vol_cum_high,morning_low,morning_low_time,morning_vol_low,morning_vol_cum_low,morning_volume,middle_high,middle_high_time,middle_vol_high,middle_vol_cum_high,middle_low,middle_low_time,middle_vol_low,middle_vol_cum_low,middle_volume,afternoon_high,afternoon_high_time,afternoon_vol_high,afternoon_vol_cum_high,afternoon_low,afternoon_low_time,afternoon_vol_low,afternoon_vol_cum_low,afternoon_volume,market_high,market_high_time,market_vol_high,market_vol_cum_high,market_low,market_low_time,market_vol_low,market_vol_cum_low,market_volume,close_price,afterhour_high,afterhour_high_time,afterhour_vol_high,afterhour_vol_cum_high,afterhour_low,afterhour_low_time,afterhour_vol_low,afterhour_vol_cum_low,afterhour_volume
2022-04-06,MOBQ,Communication Services,United States,15,2.44,3.03,0.89,1.62,3.02,08:27:00,0.590567,6.25,-13.91,09:26:00,18.8,2.65,2.75,09:31:00,1.868208,20.67,2.14,10:19:00,0.546827,40.48,24.55,2.75,09:31:00,1.868208,20.67,2.11,11:55:00,0.405533,58.79,40.57,2.22,13:57:00,0.155974,65.74,2.04,13:04:00,0.191906,63.69,6.58,2.36,14:55:00,0.543069,70.46,2.1,16:00:00,0.20483,75.91,10.05,2.75,09:31:00,1.868208,20.67,2.04,13:04:00,0.191906,63.69,57.16,2.1,2.21,19:18:00,0.024922,76.48,2.07,16:42:00,0.002802,76.24,0.81
2022-04-06,ADN,Utilities,United States,200,28.45,33.88,13.87,2.01,2.66,09:16:00,0.138104,0.37,-9.77,09:16:00,1.05,2.58,3.64,10:13:00,1.746794,56.62,2.47,09:31:00,0.190193,1.24,67.07,3.88,11:50:00,0.987277,105.24,2.47,09:31:00,0.190193,1.24,107.18,3.98,12:03:00,1.060307,110.4,3.42,13:43:00,0.27456,134.6,29.13,3.76,14:46:00,1.05263,145.28,3.37,14:19:00,0.539954,140.09,20.43,3.98,12:03:00,1.060307,110.4,2.47,09:31:00,0.190193,1.24,156.1,3.64,4.06,17:04:00,0.223801,160.35,3.53,16:02:00,0.148811,157.26,5.25
2022-04-07,MNTS,Industrials,United States,118,51.57,41.55,nan,2.94,4.53,07:34:00,0.225378,3.93,-19.65,08:03:00,17.49,3.98,4.47,10:15:00,1.285739,60.88,3.77,09:38:00,0.691092,26.68,53.1,4.74,11:08:00,1.534236,100.04,3.77,09:38:00,0.691092,26.68,106.6,4.54,13:12:00,0.683071,144.74,4.16,13:57:00,1.590624,159.18,37.07,4.5,15:44:00,0.806837,183.23,4.09,14:05:00,0.723028,163.45,27.72,4.74,11:08:00,1.534236,100.04,3.77,09:38:00,0.691092,26.68,170.75,4.39,4.87,18:07:00,0.164763,191.71,4.12,17:12:00,0.028978,189.26,5.61
2022-04-07,HTGM,Healthcare,United States,87,8.37,27.39,1.13,1.2887,2.04,04:15:00,0.149839,0.63,-21.57,09:27:00,6.37,1.63,1.64,09:31:00,0.203781,6.57,1.45,09:48:00,0.356825,10.16,6.54,1.64,09:31:00,0.203781,6.57,1.41,11:33:00,0.089227,14.59,8.6,1.48,12:01:00,0.001864,14.96,1.39,12:48:00,0.063084,15.4,1.0,1.53,15:36:00,0.112965,17.82,1.38,14:38:00,0.063004,16.76,2.54,1.64,09:31:00,0.203781,6.57,1.38,14:38:00,0.063004,16.76,12.14,1.45,1.46,16:00:00,0.090862,18.49,1.38,16:13:00,0.02107,18.59,0.37
2022-04-07,MDVL,Healthcare,Canada,287,17.76,162.13,3.56,0.8575,1.44,04:07:00,0.079214,0.34,-26.39,08:25:00,3.01,1.14,1.38,09:45:00,0.937284,12.11,1.13,09:30:00,0.015808,3.01,20.38,1.43,11:18:00,1.467785,33.92,1.13,09:30:00,0.015808,3.01,39.78,1.5,12:04:00,0.513273,45.2,1.23,13:32:00,0.155427,55.43,14.43,1.47,15:19:00,0.262207,64.04,1.28,14:00:00,0.061894,56.92,11.25,1.5,12:04:00,0.513273,45.2,1.13,09:30:00,0.015808,3.01,65.11,1.43,2.42,17:24:00,0.213178,75.29,1.35,16:05:00,0.029446,68.16,12.13
2022-04-07,SBFM,Healthcare,Canada,3,6.57,0.02,2.25,6.2657,7.64,08:20:00,0.136314,4.3,-9.16,09:00:00,8.44,7.25,8.8,10:30:00,1.282909,41.31,7.0,09:50:00,0.463089,18.82,32.91,8.85,10:32:00,0.880151,43.06,7.0,09:50:00,0.463089,18.82,52.5,8.95,13:00:00,0.935065,71.74,8.12,12:08:00,0.240684,62.04,16.68,9.87,15:50:00,0.636581,91.39,8.07,14:11:00,0.231334,78.55,17.43,9.87,15:50:00,0.636581,91.39,7.0,09:50:00,0.463089,18.82,86.44,9.62,12.45,16:57:00,0.231982,101.72,9.36,16:00:00,0.380559,94.84,12.31
2022-04-07,IMAC,Healthcare,United States,106,19.21,16.89,0.15,1.0099,3.14,08:49:00,0.178844,0.18,-61.15,08:49:00,6.93,1.37,1.46,09:39:00,0.900301,11.34,1.26,09:45:00,0.642711,13.75,13.74,1.46,09:39:00,0.900301,11.34,1.19,11:48:00,0.30815,25.24,18.92,1.24,12:24:00,0.111291,26.47,1.07,13:00:00,0.088196,28.93,5.0,1.23,14:24:00,0.123678,31.34,1.08,15:53:00,0.016676,33.08,2.65,1.46,09:39:00,0.900301,11.34,1.07,13:00:00,0.088196,28.93,26.55,1.11,1.16,16:00:00,0.14246,33.44,1.06,16:39:00,0.066467,33.66,0.53
2022-04-07,SEED,Basic Materials,China,54,4.24,5.98,5.01,7.43,9.78,08:54:00,0.180439,0.4,-12.07,09:17:00,1.41,9.01,9.75,09:54:00,0.531103,8.29,8.23,09:34:00,0.138898,2.01,10.9,9.75,09:54:00,0.531103,8.29,8.13,10:57:00,0.042729,13.36,12.68,8.55,12:00:00,0.012007,14.08,7.74,12:19:00,0.112374,14.29,0.83,8.49,14:39:00,0.00099,15.04,8.26,15:34:00,0.012035,15.23,0.55,9.75,09:54:00,0.531103,8.29,7.74,12:19:00,0.112374,14.29,14.04,8.44,8.44,16:00:00,0.029751,15.45,8.09,17:01:00,0.000844,15.46,0.05
2022-04-08,SBFM,Healthcare,Canada,3,6.57,0.02,2.25,9.62,12.37,04:15:00,0.053164,0.24,-44.46,09:22:00,12.45,7.48,7.8,09:37:00,0.506384,16.33,6.12,09:56:00,0.212083,22.34,18.2,7.8,09:37:00,0.506384,16.33,5.71,10:51:00,0.455174,34.82,40.74,8.28,13:18:00,0.42254,68.61,6.75,12:24:00,0.251628,57.57,24.2,6.96,14:02:00,0.173775,77.33,5.9,15:53:00,0.206786,88.34,12.39,8.28,13:18:00,0.42254,68.61,5.71,10:51:00,0.455174,34.82,76.98,6.0,6.4,16:09:00,0.038777,89.52,5.53,19:59:00,0.028338,91.01,1.91
2022-04-08,ATER,Consumer Cyclical,United States,156,26.27,25.52,16.29,3.8502,5.07,08:14:00,0.273121,3.67,-12.82,09:17:00,8.04,4.6,4.93,10:28:00,1.257631,41.03,4.35,09:44:00,0.849362,21.64,34.4,4.93,10:28:00,1.257631,41.03,4.35,09:44:00,0.849362,21.64,49.66,4.6,13:46:00,0.230261,70.04,4.17,12:15:00,0.350413,60.72,13.99,4.7,15:59:00,0.279808,84.89,4.34,14:45:00,0.163412,75.8,13.77,4.93,10:28:00,1.257631,41.03,4.17,12:15:00,0.350413,60.72,77.15,4.68,4.72,16:02:00,0.02469,85.21,4.35,19:57:00,0.010663,86.18,1.3
2022-04-08,BWV,Healthcare,United States,2,0.99,7.3,0.43,10.1526,14.75,04:37:00,0.026273,0.29,-19.8,07:00:00,2.77,12.68,14.14,09:31:00,0.372256,3.14,11.5,09:43:00,0.167296,4.31,3.83,14.14,09:31:00,0.372256,3.14,10.75,11:42:00,0.051875,8.15,5.62,11.95,12:30:00,0.03077,8.57,11.2,13:10:00,0.003416,8.78,0.67,12.35,15:20:00,0.070471,9.71,10.65,15:54:00,0.027193,10.45,1.49,14.14,09:31:00,0.372256,3.14,10.65,15:54:00,0.027193,10.45,7.78,10.86,11.12,16:01:00,0.000913,10.54,10.17,17:02:00,0.005206,10.63,0.19
2022-04-08,MDVL,Healthcare,Canada,287,17.76,162.13,3.56,1.43,2.17,07:31:00,0.20198,3.59,-19.82,08:07:00,12.18,1.87,2.62,10:10:00,2.203975,75.14,1.76,09:32:00,1.050812,14.3,83.25,2.62,10:10:00,2.203975,75.14,1.76,09:32:00,1.050812,14.3,130.69,2.45,12:35:00,0.497442,152.81,2.22,12:01:00,0.163345,142.97,26.02,2.35,14:16:00,0.407476,170.92,1.88,14:47:00,0.403388,181.51,23.97,2.62,10:10:00,2.203975,75.14,1.76,09:32:00,1.050812,14.3,179.99,1.97,2.08,16:04:00,0.091189,192.42,1.8,20:00:00,0.01122,194.28,2.46
2022-04-08,BFRI,Healthcare,United States,56,6.17,4.1,9.36,4.01,5.81,06:57:00,0.06699,0.15,-23.24,08:05:00,4.17,4.8,5.42,10:21:00,0.535844,19.56,4.53,09:35:00,0.307169,5.77,16.65,5.42,10:21:00,0.535844,19.56,4.53,09:35:00,0.307169,5.77,26.7,4.87,12:10:00,0.057302,31.31,4.35,13:13:00,0.055147,33.14,3.05,4.84,15:42:00,0.100229,35.58,4.3,14:38:00,0.027836,34.39,2.18,5.42,10:21:00,0.535844,19.56,4.3,14:38:00,0.027836,34.39,31.89,4.63,4.65,16:00:00,0.0444,36.05,4.17,18:01:00,0.00401,36.17,0.19
2022-04-08,TKAT,Consumer Cyclical,Hong Kong,24,8.74,4.45,8.98,3.4,3.68,08:48:00,0.003838,0.03,-2.45,08:51:00,0.09,3.56,3.96,09:46:00,0.231608,1.97,3.48,10:21:00,0.082898,3.39,3.44,4.14,11:47:00,0.150795,7.17,3.48,10:21:00,0.082898,3.39,7.74,4.26,13:00:00,0.280267,10.69,3.86,12:16:00,0.013042,8.39,4.49,4.43,14:57:00,0.247957,14.9,3.9,16:00:00,0.1229,17.31,5.05,4.43,14:57:00,0.247957,14.9,3.48,10:21:00,0.082898,3.39,17.22,3.9,4.05,19:26:00,0.001086,17.46,3.81,17:04:00,0.0011,17.43,0.29
2022-04-11,VERU,Healthcare,United States,252,60.0,29.46,4.48,4.35,6.53,06:33:00,0.049308,0.06,-20.37,07:02:00,6.47,5.99,7.39,10:30:00,1.859417,57.81,5.68,09:34:00,0.568801,8.81,51.37,14.57,11:47:00,3.072979,184.44,5.68,09:34:00,0.568801,8.81,196.44,13.69,12:30:00,1.558948,227.41,11.13,13:49:00,0.380097,272.37,76.42,13.8,14:44:00,1.779116,300.59,11.45,15:19:00,1.406614,319.09,62.22,14.57,11:47:00,3.072979,184.44,5.68,09:34:00,0.568801,8.81,333.07,12.23,14.5,19:45:00,0.079652,350.71,12.0,16:01:00,0.104576,339.62,12.4
2022-04-11,HOTH,Healthcare,United States,3,23.05,7.99,1.43,0.6159,1.71,09:01:00,0.629978,23.25,-13.45,09:26:00,32.21,1.48,1.63,09:36:00,2.97819,44.55,1.28,10:14:00,1.393728,80.75,55.5,1.63,09:36:00,2.97819,44.55,1.26,11:07:00,1.338449,104.93,91.87,1.49,12:25:00,0.882778,136.01,1.1,13:42:00,0.796529,155.84,35.84,1.25,14:15:00,0.142887,161.22,1.01,15:59:00,0.54895,172.31,13.76,1.63,09:36:00,2.97819,44.55,1.01,15:59:00,0.54895,172.31,140.8,1.03,1.11,16:05:00,0.186308,173.13,0.75,16:22:00,0.530875,173.99,4.98
2022-04-11,IVDA,Industrials,United States,nan,7.19,0.05,nan,2.17,3.6,07:55:00,0.173841,1.47,-23.33,08:32:00,6.0,3.05,3.5,09:50:00,0.55418,16.14,2.82,10:20:00,0.309829,21.54,15.99,3.6,11:30:00,0.487044,25.91,2.82,10:20:00,0.309829,21.54,23.28,4.87,13:51:00,0.702764,39.38,2.92,12:01:00,0.115882,29.39,14.64,4.05,14:00:00,0.175433,43.88,2.91,15:58:00,0.070955,54.41,10.82,4.87,13:51:00,0.702764,39.38,2.82,10:20:00,0.309829,21.54,48.53,3.04,3.07,16:01:00,0.001718,54.52,2.76,17:31:00,0.007219,54.7,0.36
2022-04-11,CYTO,Healthcare,Bermuda,8,12.98,3.74,3.01,1.08,1.54,08:50:00,0.105187,0.15,-28.57,09:04:00,0.74,1.11,1.18,09:32:00,0.020303,0.78,1.04,09:38:00,0.029829,0.86,0.26,2.15,12:00:00,1.118405,14.06,1.01,10:48:00,0.010614,1.04,13.32,2.15,12:00:00,1.118405,14.06,1.27,13:46:00,0.052806,27.42,15.19,1.9,14:59:00,0.365451,36.19,1.35,14:01:00,0.037824,28.17,13.23,2.15,12:00:00,1.118405,14.06,1.01,10:48:00,0.010614,1.04,40.6,1.66,1.71,18:55:00,0.002312,41.8,1.45,16:47:00,0.027588,41.63,0.77
2022-04-12,BDSX,Healthcare,United States,218,9.79,12.8,6.33,1.59,3.45,04:09:00,0.107045,0.55,-34.78,09:28:00,4.75,2.33,2.42,09:36:00,0.434901,6.21,1.88,10:22:00,0.289764,11.05,7.09,2.42,09:36:00,0.434901,6.21,1.81,11:39:00,0.026453,14.24,9.71,2.05,12:08:00,0.079938,14.63,1.82,13:55:00,0.019863,17.39,3.09,2.0,14:39:00,0.034119,17.9,1.82,14:08:00,0.02588,17.57,1.61,2.42,09:36:00,0.434901,6.21,1.81,11:39:00,0.026453,14.24,14.4,1.93,1.95,16:00:00,0.072972,19.08,1.77,17:57:00,0.0051,19.19,0.2
2022-04-12,AGLE,Healthcare,United States,101,33.55,88.38,4.61,2.44,3.47,04:18:00,0.047514,0.28,-23.63,09:30:00,2.38,2.67,3.17,09:42:00,0.380701,4.43,2.56,10:30:00,0.009866,7.79,5.42,3.17,09:42:00,0.380701,4.43,2.14,11:54:00,0.035799,9.46,7.19,2.31,12:10:00,0.010791,9.7,2.17,12:51:00,0.018692,10.01,0.97,2.23,14:02:00,0.001952,10.58,2.08,15:12:00,0.022749,10.97,1.08,3.17,09:42:00,0.380701,4.43,2.08,15:12:00,0.022749,10.97,9.23,2.22,2.25,16:01:00,0.000683,11.61,2.12,16:03:00,0.002,11.61,0.05
2022-04-12,CYCC,Healthcare,United States,nan,9.44,40.0,3.05,2.72,4.08,07:18:00,0.15123,0.58,-29.66,07:48:00,2.41,2.95,2.95,09:30:00,0.011957,2.41,2.3,10:04:00,0.093483,3.05,0.92,2.95,09:30:00,0.011957,2.41,2.22,10:32:00,0.030398,3.35,1.28,2.7,13:25:00,0.005471,3.8,2.35,12:00:00,0.0001,3.67,0.24,2.61,14:02:00,0.002064,3.92,2.25,15:58:00,0.006947,4.27,0.38,2.95,09:30:00,0.011957,2.41,2.22,10:32:00,0.030398,3.35,1.9,2.29,2.36,19:45:00,0.008091,4.31,2.25,16:01:00,0.000193,4.3,0.03
2022-04-12,ATNM,Healthcare,United States,32,21.53,15.19,2.55,5.26,8.0,08:18:00,0.103092,2.1,-33.13,08:25:00,4.77,6.59,6.62,09:30:00,0.009287,4.77,5.77,10:05:00,0.085799,7.53,3.94,7.49,10:50:00,1.030355,15.48,5.77,10:05:00,0.085799,7.53,19.7,7.1,12:12:00,0.208524,25.85,6.08,13:49:00,0.061251,29.45,5.34,6.87,14:58:00,0.296297,31.48,6.16,14:00:00,0.010027,29.58,3.64,7.49,10:50:00,1.030355,15.48,5.77,10:05:00,0.085799,7.53,28.45,6.54,6.56,16:01:00,0.001511,33.21,6.31,17:19:00,0.001152,33.27,0.22
2022-04-12,VERU,Healthcare,United States,252,60.0,29.46,4.48,12.23,15.35,07:10:00,0.069769,3.03,-17.0,08:30:00,13.1,13.61,13.87,09:36:00,2.181435,20.89,10.81,10:09:00,0.469981,39.39,33.39,13.87,09:36:00,2.181435,20.89,9.93,11:14:00,0.755748,59.39,53.17,10.52,12:00:00,0.130854,66.21,9.77,12:54:00,0.216017,72.21,11.24,10.34,14:01:00,0.056666,77.38,9.6,15:14:00,0.127536,83.23,11.26,13.87,09:36:00,2.181435,20.89,9.6,15:14:00,0.127536,83.23,75.49,10.02,10.66,16:53:00,0.029581,89.45,9.9,16:04:00,0.027417,88.6,1.78
2022-04-12,LIXT,Healthcare,United States,3,6.29,7.27,0.5,1.09,3.93,08:36:00,0.539664,1.66,-38.68,09:24:00,13.46,2.5,4.95,09:50:00,4.811746,51.75,2.41,09:31:00,0.866865,14.33,84.59,4.95,09:50:00,4.811746,51.75,2.41,09:31:00,0.866865,14.33,123.47,3.81,12:15:00,0.833657,140.83,2.21,14:00:00,0.951191,163.79,27.18,2.31,14:00:00,0.951191,163.79,1.78,15:52:00,0.149528,180.8,18.77,4.95,09:50:00,4.811746,51.75,1.78,15:52:00,0.149528,180.8,168.27,1.82,1.87,16:34:00,0.023336,182.17,1.6,19:29:00,0.025604,182.99,1.66
2022-04-13,BCTX,Healthcare,Canada,5,12.51,20.03,nan,9.96,12.65,08:09:00,0.189575,1.08,-17.15,09:15:00,5.12,11.0,11.25,09:31:00,0.470844,5.59,9.09,10:30:00,0.096744,12.81,7.72,11.25,09:31:00,0.470844,5.59,8.48,10:44:00,0.146026,14.1,10.82,9.22,12:02:00,0.056045,16.0,8.67,13:56:00,0.021067,16.62,0.78,9.05,14:23:00,0.007829,16.78,8.71,15:16:00,0.008853,17.01,0.74,11.25,09:31:00,0.470844,5.59,8.48,10:44:00,0.146026,14.1,12.28,9.04,9.05,16:00:00,0.024603,17.38,8.71,19:45:00,0.000563,17.43,0.07
2022-04-13,CRTD,Communication Services,United States,42,14.04,5.44,2.82,0.9501,1.07,09:01:00,0.007448,0.01,-9.35,09:05:00,0.05,1.0,1.64,10:01:00,2.215336,10.71,0.97,09:38:00,0.002,0.1,25.79,1.64,10:01:00,2.215336,10.71,0.97,09:38:00,0.002,0.1,41.3,1.4,12:20:00,0.398138,44.05,1.26,12:31:00,0.316037,46.26,10.31,1.63,14:58:00,0.982453,66.13,1.2,15:57:00,0.555434,81.42,30.88,1.64,10:01:00,2.215336,10.71,0.97,09:38:00,0.002,0.1,82.43,1.26,1.37,16:27:00,0.179097,83.51,1.22,16:11:00,0.0345,82.92,2.07
2022-04-13,BFRI,Healthcare,United States,56,6.17,4.1,9.36,3.69,3.67,08:08:00,0.00016,0.0,-1.91,09:24:00,0.01,3.74,3.9,10:11:00,0.090474,0.3,3.46,10:05:00,0.003478,0.21,0.29,6.12,10:42:00,0.926549,2.49,3.46,10:05:00,0.003478,0.21,16.17,5.09,13:14:00,0.198775,19.2,4.64,12:17:00,0.067565,16.95,4.88,5.38,15:41:00,0.402201,30.66,4.75,14:23:00,0.397949,24.28,10.87,6.12,10:42:00,0.926549,2.49,3.46,10:05:00,0.003478,0.21,31.74,4.95,5.17,16:11:00,0.02483,31.85,4.57,16:48:00,0.01414,31.98,0.43
2022-04-13,ATER,Consumer Cyclical,United States,156,26.27,25.52,16.29,5.0,5.4,04:38:00,0.027367,0.25,-12.04,08:53:00,3.47,5.0,5.27,09:40:00,0.933043,9.08,4.77,09:33:00,0.330752,4.64,24.17,5.94,11:56:00,0.622285,68.72,4.77,09:33:00,0.330752,4.64,67.22,6.64,12:15:00,1.567791,83.44,5.57,13:39:00,0.872573,121.48,57.24,6.18,14:47:00,0.650549,140.67,5.56,15:57:00,0.439472,157.85,31.66,6.64,12:15:00,1.567791,83.44,4.77,09:33:00,0.330752,4.64,155.3,5.64,5.77,17:59:00,0.005917,160.86,5.02,16:06:00,0.140285,159.12,3.08
2022-04-13,HNRG,Energy,United States,805,23.97,40.08,2.24,4.06,4.28,09:26:00,0.000303,0.01,-1.4,09:29:00,0.02,4.29,4.9,09:39:00,0.171962,0.98,4.28,09:31:00,0.164468,0.18,2.58,5.3,10:59:00,0.268774,3.66,4.28,09:31:00,0.164468,0.18,5.42,5.09,13:08:00,0.049323,6.07,4.81,12:30:00,0.028222,5.69,0.99,5.15,15:37:00,0.032477,7.16,4.78,14:39:00,0.082312,6.73,1.09,5.3,10:59:00,0.268774,3.66,4.28,09:31:00,0.164468,0.18,7.5,5.01,5.2,16:14:00,0.000441,7.52,5.0,16:00:00,0.038483,7.51,0.07
2022-04-14,DLPN,Communication Services,United States,163,7.52,17.71,2.0,3.855,5.28,06:24:00,0.011408,0.04,-22.35,06:37:00,2.31,4.33,4.61,09:36:00,0.336949,3.18,4.13,09:47:00,0.063159,3.86,4.42,4.61,09:36:00,0.336949,3.18,4.04,10:39:00,0.093791,7.08,5.3,4.23,13:35:00,0.019035,7.89,3.96,12:51:00,0.023462,7.75,0.39,4.32,14:15:00,0.038156,8.07,4.07,15:25:00,0.006784,8.25,0.39,4.61,09:36:00,0.336949,3.18,3.96,12:51:00,0.023462,7.75,6.07,4.13,4.2,16:01:00,0.0053,8.37,4.0,17:12:00,0.002114,8.38,0.04
2022-04-14,LEXX,Healthcare,Canada,6,4.58,7.63,4.95,3.28,5.35,08:49:00,0.063455,0.07,-33.83,09:11:00,1.34,3.62,4.78,10:02:00,1.740607,15.97,3.45,09:34:00,0.199854,1.84,19.55,4.78,10:02:00,1.740607,15.97,3.45,09:34:00,0.199854,1.84,39.12,4.83,12:01:00,0.500215,40.96,3.61,13:03:00,0.171055,46.82,7.52,4.15,14:23:00,0.174961,48.57,3.76,15:47:00,0.034952,50.46,2.86,4.83,12:01:00,0.500215,40.96,3.45,09:34:00,0.199854,1.84,49.43,3.83,3.95,16:14:00,0.002252,50.79,3.72,17:42:00,0.000456,50.83,0.16
2022-04-14,MDVL,Healthcare,Canada,287,17.76,162.13,3.56,1.44,1.48,04:01:00,0.000807,0.0,-4.73,05:03:00,0.05,1.41,2.0,10:19:00,0.622327,2.51,1.34,09:44:00,0.038547,0.17,3.36,2.07,12:00:00,0.192454,6.81,1.34,09:44:00,0.038547,0.17,6.76,2.67,12:42:00,0.981516,19.09,1.94,12:13:00,0.189496,8.94,30.47,2.53,16:00:00,0.465982,51.28,1.92,15:20:00,0.127254,46.4,14.45,2.67,12:42:00,0.981516,19.09,1.34,09:44:00,0.038547,0.17,51.23,2.44,3.08,16:23:00,0.236333,53.92,2.41,16:07:00,0.036784,51.72,7.78
2022-04-18,MDVL,Healthcare,Canada,287,17.76,162.13,3.56,2.4392,3.34,05:56:00,0.09372,1.28,-20.06,09:06:00,5.32,2.77,3.34,09:53:00,1.408945,24.86,2.68,09:32:00,0.345496,6.16,35.11,3.34,09:53:00,1.408945,24.86,2.5,12:00:00,0.116909,56.8,51.48,2.68,13:44:00,0.112358,61.8,2.41,12:52:00,0.10693,59.83,6.28,2.54,14:00:00,0.126086,62.96,2.1,15:57:00,0.033809,67.02,4.35,3.34,09:53:00,1.408945,24.86,2.1,15:57:00,0.033809,67.02,61.87,2.15,2.24,16:22:00,0.006136,67.3,2.11,16:00:00,0.084753,67.18,0.38
2022-04-18,CASA,Technology,United States,1004,30.94,69.58,6.44,3.89,6.05,09:30:00,0.345809,15.36,-0.99,09:30:00,15.36,6.04,6.85,10:28:00,1.022602,80.32,5.68,09:51:00,0.746824,43.96,66.36,6.85,10:28:00,1.022602,80.32,5.68,09:51:00,0.746824,43.96,92.96,6.7,12:01:00,0.396678,108.36,5.63,13:27:00,0.469557,123.05,20.74,7.18,15:59:00,0.80631,176.47,5.88,14:03:00,0.290739,129.4,48.99,7.18,15:59:00,0.80631,176.47,5.63,13:27:00,0.469557,123.05,162.28,7.11,7.38,16:08:00,0.236901,178.94,6.49,20:00:00,0.025403,183.23,6.77
2022-04-18,CVM,Healthcare,United States,nan,41.59,31.53,19.19,3.3,3.61,09:27:00,0.00015,0.05,-4.43,09:30:00,0.05,3.5,3.62,09:31:00,0.07639,0.12,3.41,10:19:00,0.006063,0.36,0.34,5.78,11:57:00,1.342566,14.64,3.41,10:19:00,0.006063,0.36,14.6,6.14,12:03:00,2.045864,16.7,4.27,13:30:00,0.244551,39.03,26.36,4.45,14:01:00,0.086371,41.1,3.64,16:00:00,0.23577,47.85,6.89,6.14,12:03:00,2.045864,16.7,3.41,10:19:00,0.006063,0.36,47.8,3.67,3.85,16:01:00,0.009794,47.86,3.5,16:35:00,0.002707,47.98,0.53
2022-04-19,AYTU,Healthcare,United States,175,28.62,20.25,5.27,0.91,1.3,08:04:00,0.445589,0.66,-22.31,09:18:00,17.17,1.04,1.05,09:31:00,0.456438,17.63,0.79,09:53:00,0.289366,27.28,13.33,1.05,09:31:00,0.456438,17.63,0.76,11:04:00,0.266774,32.56,16.62,0.82,12:42:00,0.015336,34.31,0.78,12:08:00,0.077983,33.95,1.38,0.82,14:01:00,0.010907,35.15,0.79,14:00:00,0.030674,35.14,1.48,1.05,09:31:00,0.456438,17.63,0.76,11:04:00,0.266774,32.56,19.45,0.8,0.82,16:12:00,0.001,36.62,0.79,16:08:00,0.018039,36.61,0.24
2022-04-19,PMCB,Healthcare,United States,4,18.73,21.81,2.09,2.22,2.83,09:15:00,0.412256,3.11,-12.72,09:22:00,5.01,2.49,2.51,09:30:00,0.043794,5.01,2.0,10:22:00,0.217911,11.03,6.93,2.51,09:30:00,0.043794,5.01,1.95,10:49:00,0.156646,12.26,7.97,2.14,12:03:00,0.033381,13.01,2.0,12:00:00,0.002395,12.93,0.9,2.12,15:52:00,0.033593,14.51,1.99,14:14:00,0.030764,13.93,0.86,2.51,09:30:00,0.043794,5.01,1.95,10:49:00,0.156646,12.26,9.73,2.02,2.04,16:00:00,0.025297,14.69,1.96,16:33:00,0.00127,14.71,0.08
2022-04-19,AXSM,Healthcare,United States,108,30.41,49.13,20.66,32.69,46.8,07:21:00,0.058924,0.32,-16.41,08:28:00,1.96,40.26,41.49,09:33:00,0.171197,2.36,38.05,09:43:00,0.055036,3.21,4.14,41.49,09:33:00,0.171197,2.36,38.05,09:43:00,0.055036,3.21,5.86,41.61,13:06:00,0.056584,9.16,39.67,12:37:00,0.012905,8.69,1.91,41.13,15:39:00,0.023792,10.46,40.04,15:08:00,0.004951,10.17,1.22,41.61,13:06:00,0.056584,9.16,38.05,09:43:00,0.055036,3.21,8.94,40.92,41.19,16:01:00,0.001076,10.9,40.64,16:37:00,0.0001,10.9,0.08
2022-04-19,PTPI,Healthcare,United States,27,9.29,5.83,2.38,1.1,1.66,09:17:00,0.165399,0.2,-27.71,09:20:00,0.89,1.25,1.79,09:57:00,1.331053,17.28,1.22,09:30:00,0.024684,0.89,31.16,1.79,09:57:00,1.331053,17.28,1.22,09:30:00,0.024684,0.89,48.74,1.59,12:01:00,0.378808,49.98,1.44,12:39:00,0.18834,53.69,10.67,1.59,14:37:00,0.434449,63.46,1.28,15:58:00,0.179684,68.42,8.57,1.79,09:57:00,1.331053,17.28,1.22,09:30:00,0.024684,0.89,67.81,1.33,1.34,16:00:00,0.127235,68.68,1.21,19:47:00,0.004083,69.34,0.81
2022-04-19,SEV,Consumer Cyclical,Germany,176,10.5,6.65,6.96,4.62,4.7,08:34:00,0.0005,0.0,-0.43,09:04:00,0.0,4.65,5.2,10:20:00,0.011759,0.27,4.65,09:31:00,0.004296,0.01,0.29,7.54,11:21:00,1.604297,10.34,4.65,09:31:00,0.004296,0.01,23.81,8.75,12:59:00,1.022448,55.69,7.08,12:00:00,0.290608,23.81,47.76,8.54,14:56:00,0.867543,84.74,7.19,15:47:00,0.177312,93.96,25.16,8.75,12:59:00,1.022448,55.69,4.65,09:31:00,0.004296,0.01,96.03,7.6,7.84,16:23:00,0.041057,96.3,7.23,16:55:00,0.007226,96.53,1.0

